gene	chromosome	sex_chromosome	base_mean	log2_fold_change_male_minus_female	standard_error	wald_statistic	nominal_p	nominal_p_lt_0_05	paper_deg_rule	direction
CEBPZ	2	FALSE	1015.75858330544	0.169687545994004	0.0885792263455518	1.91565847879552	0.0554085807570095	FALSE	FALSE	Male higher
RPL19P21	X	TRUE	787.552740859549	0.378577380996915	0.197635179570295	1.91553640308386	0.0554241312650697	FALSE	FALSE	Male higher
ATP13A1	19	FALSE	4236.08325496713	-0.194660785757288	0.101627553312829	-1.91543316169468	0.0554372854177682	FALSE	FALSE	Female higher
SH3TC1	4	FALSE	1741.17891262072	-0.34865879489091	0.182028349523127	-1.91540930742007	0.0554403250995257	FALSE	FALSE	Female higher
C3orf38	3	FALSE	363.932387747285	0.186347773274069	0.0973067040052595	1.91505585539098	0.0554853807550137	FALSE	FALSE	Male higher
EIF5A	17	FALSE	1069.00323184552	0.191300200445621	0.0999072468038248	1.91477802227153	0.0555208184420126	FALSE	FALSE	Male higher
C4orf46	4	FALSE	53.476452514914	0.272710745726696	0.142426513007643	1.91474705072687	0.0555247700387339	FALSE	FALSE	Male higher
WDR83	19	FALSE	365.298482485688	-0.210063762831075	0.10971317544705	-1.91466304730607	0.0555354890450574	FALSE	FALSE	Female higher
BABAM2	2	FALSE	1071.08938503262	-0.254346440517261	0.132843058728618	-1.9146385437937	0.0555386160675837	FALSE	FALSE	Female higher
ZNF674	X	TRUE	380.113162022638	-0.302213650135693	0.157847495968789	-1.91459261536495	0.0555444776319622	FALSE	FALSE	Female higher
MDM1		FALSE	399.212955625059	-0.362790769641217	0.189489751862539	-1.91456670387323	0.0555477847845613	FALSE	FALSE	Female higher
IMMTP1	21	FALSE	848.921952998602	0.163440692922581	0.085369596985708	1.91450702232954	0.0555554027228651	FALSE	FALSE	Male higher
RLIMP1	13	FALSE	75.6299718464996	-0.423333120231289	0.221180760073293	-1.9139690092891	0.0556241156869738	FALSE	FALSE	Female higher
STOML2	9	FALSE	2073.94274064713	0.24888732756018	0.130040379086411	1.91392342369901	0.0556299409563751	FALSE	FALSE	Male higher
ALDH1A3	15	FALSE	338.737496748993	-0.598129032021717	0.312557571776656	-1.91366034942555	0.0556635684960146	FALSE	FALSE	Female higher
CSRNP3	2	FALSE	214.85127792	-0.541445033512935	0.282966542462074	-1.91345955179667	0.0556892469015951	FALSE	FALSE	Female higher
SRGAP2	1	FALSE	4313.41587544329	-0.313270741502934	0.163720327648597	-1.91345049208139	0.0556904057088883	FALSE	FALSE	Female higher
GAS8		FALSE	640.968094190972	-0.419889673002734	0.219443247534285	-1.91343173107722	0.0556928054495481	FALSE	FALSE	Female higher
PCDHGB7	5	FALSE	565.311381014715	-0.211574930289345	0.110584572468141	-1.91324093015144	0.0557172158992107	FALSE	FALSE	Female higher
SCN11A	3	FALSE	700.089294369948	-0.581497938437848	0.303942334561708	-1.91318507596641	0.0557243633882109	FALSE	FALSE	Female higher
BIRC7	20	FALSE	755.896835191241	-0.719153523389057	0.375943292834297	-1.91293085179747	0.0557569053276139	FALSE	FALSE	Female higher
PMS2	7	FALSE	853.522180245683	-0.195732306816075	0.102325717804326	-1.9128359029972	0.0557690632990795	FALSE	FALSE	Female higher
PYCARD	16	FALSE	209.024089743248	0.394467913708239	0.20624210863463	1.9126448828501	0.0557935296722409	FALSE	FALSE	Male higher
CHST12	7	FALSE	677.898309193048	-0.202850903746796	0.106065805036587	-1.91250048662547	0.0558120302616836	FALSE	FALSE	Female higher
RIMS3	1	FALSE	253.686509530737	-0.365351631221374	0.191060455637994	-1.91223050317442	0.0558466352702245	FALSE	FALSE	Female higher
MRPL30P1	6	FALSE	146.395529032207	0.250327000508668	0.130922047943309	1.91203089503352	0.0558722314444401	FALSE	FALSE	Male higher
PDE4DIPP1	1	FALSE	67.7917993075503	-0.328012100307729	0.171564043613195	-1.91189303655758	0.0558899150326993	FALSE	FALSE	Female higher
NEURL1	10	FALSE	1257.26819993849	-0.568138100733749	0.297163564173262	-1.91186999090674	0.0558928716335697	FALSE	FALSE	Female higher
LILRA6	19	FALSE	280.468507359382	0.513853456968407	0.268771975719072	1.91185653040517	0.0558945985849931	FALSE	FALSE	Male higher
PRSS22	16	FALSE	513.780658456341	-0.497293456354352	0.260236176961333	-1.91093130156243	0.056013409882045	FALSE	FALSE	Female higher
POLR2C	16	FALSE	803.743711740154	0.152058594637787	0.0795805324044799	1.91075116040851	0.0560365667701344	FALSE	FALSE	Male higher
HACD2	3	FALSE	412.375073101663	0.201016588195193	0.105220840992851	1.91042559913439	0.0560784374312943	FALSE	FALSE	Male higher
ARPC3P3	11	FALSE	898.941054961038	0.261303533903058	0.136789537379595	1.91025965076505	0.0560997901888305	FALSE	FALSE	Male higher
TRAPPC10	21	FALSE	3455.6720099681	-0.185401824021109	0.0970654562430948	-1.91007008257171	0.0561241904189041	FALSE	FALSE	Female higher
MRPS14	1	FALSE	224.646599773487	0.146291787597322	0.0765915172548409	1.9100259772968	0.0561298686871341	FALSE	FALSE	Male higher
SMIM27		FALSE	71.1621442991626	0.240370883567456	0.125855503913635	1.90989568269024	0.0561466460671909	FALSE	FALSE	Male higher
SNRPCP6	8	FALSE	41.6054561260918	0.331365361669702	0.173522534020274	1.90963878864854	0.0561797372517099	FALSE	FALSE	Male higher
UCP2	11	FALSE	1234.83376881479	0.463836266176771	0.242906954056933	1.90952238472372	0.0561947368870991	FALSE	FALSE	Male higher
FKBP4P8	9	FALSE	221.147272807572	0.337464416445245	0.176731147260514	1.90947901191294	0.0562003266951817	FALSE	FALSE	Male higher
ITPR1	3	FALSE	3668.71843245098	-0.222068037487826	0.116320370725881	-1.90910703002441	0.0562482860515055	FALSE	FALSE	Female higher
RPL35AP11	4	FALSE	96.3217127226434	0.448435171508576	0.234897321944057	1.90906889783688	0.0562532043319343	FALSE	FALSE	Male higher
CCDC191	3	FALSE	445.966835561161	-0.454495700019399	0.238073670466268	-1.90905486998738	0.0562550137306943	FALSE	FALSE	Female higher
NEU3	11	FALSE	384.878589104063	-0.173488208010136	0.0908817901934765	-1.90894355888897	0.0562693730422088	FALSE	FALSE	Female higher
CCNJL	5	FALSE	108.942563233777	-0.545202496131761	0.28563704940017	-1.90872471647733	0.0562976129644544	FALSE	FALSE	Female higher
RNF2	1	FALSE	495.657022381189	0.147341414017848	0.0772014455121722	1.9085318032629	0.0563225167085109	FALSE	FALSE	Male higher
SPAG1	8	FALSE	176.120712007495	-0.326253595959398	0.170950388001104	-1.90846946751177	0.0563305657774564	FALSE	FALSE	Female higher
ZZEF1	17	FALSE	8811.00477323935	-0.199125876466254	0.104339803509188	-1.90843637585266	0.0563348391085135	FALSE	FALSE	Female higher
STARD13	13	FALSE	3388.33873486587	-0.197409063926916	0.103442192991511	-1.90839983393542	0.0563395583063495	FALSE	FALSE	Female higher
PAEP	9	FALSE	24912.8720130752	-1.57984856035155	0.827901034553778	-1.90825774387763	0.0563579116235623	FALSE	FALSE	Female higher
EIF4EP2	17	FALSE	779.686243847768	0.228152613688721	0.119565469553837	1.90818147195909	0.0563677654755384	FALSE	FALSE	Male higher
SGK2	20	FALSE	239.970416347664	-0.422474510033575	0.221420171772025	-1.90802177892155	0.0563884014565006	FALSE	FALSE	Female higher
KIAA1671	22	FALSE	917.006432315299	-0.348153959089497	0.182525608116192	-1.90742527956882	0.0564655383985862	FALSE	FALSE	Female higher
SPATA9	5	FALSE	104.521207672635	-0.362797129014124	0.190229269995712	-1.90715723727638	0.0565002291616954	FALSE	FALSE	Female higher
ZNF768	16	FALSE	942.823553407352	-0.129235300098036	0.0677739290765386	-1.90685860859694	0.056538899388662	FALSE	FALSE	Female higher
RPS19P1	20	FALSE	3282.76581599852	0.445520304700317	0.233665969443443	1.90665463936182	0.056565324570542	FALSE	FALSE	Male higher
SGO2	2	FALSE	280.705169890867	0.265784316703257	0.139486565447256	1.90544742320549	0.0567219356969653	FALSE	FALSE	Male higher
SOCS2	12	FALSE	436.823145687295	-0.241401740226456	0.126701640256816	-1.90527715140192	0.0567440539220334	FALSE	FALSE	Female higher
ALDH1L1	3	FALSE	191.061514958751	1.08139775125377	0.567718092526873	1.90481467032439	0.0568041662143803	FALSE	FALSE	Male higher
SYTL4	X	TRUE	794.964062019439	-0.473685224432307	0.248744611803254	-1.90430345806634	0.0568706741280551	FALSE	FALSE	Female higher
TUBE1	6	FALSE	283.600407739539	-0.203096195356074	0.106666942808374	-1.90402190227701	0.0569073317551736	FALSE	FALSE	Female higher
GNB4	3	FALSE	537.81092964916	0.257159993810236	0.135064529885597	1.90397874281321	0.0569129527111397	FALSE	FALSE	Male higher
FTH1P20	2	FALSE	2236.1990045904	0.416596006929542	0.218825528341715	1.90378156555387	0.0569386383477429	FALSE	FALSE	Male higher
NACA4P	8	FALSE	1591.83474219788	0.326492415666906	0.171500395820577	1.90374147012745	0.0569438626276028	FALSE	FALSE	Male higher
MAPRE1P1	8	FALSE	746.768075036363	0.250497901751847	0.131595413733921	1.90354583525487	0.0569693588194128	FALSE	FALSE	Male higher
ATP5MC1	17	FALSE	301.327881633594	0.348012547066924	0.182853320658068	1.90323339939612	0.0570100968405423	FALSE	FALSE	Male higher
FAM214A		FALSE	936.072445576256	-0.177655460254009	0.093367582050715	-1.90275314356444	0.0570727638987089	FALSE	FALSE	Female higher
CASZ1	1	FALSE	670.299711797379	-0.453395138511349	0.238308321646829	-1.90255688671786	0.0570983893190616	FALSE	FALSE	Female higher
SYT1	12	FALSE	250.037900786725	-0.444718295476302	0.23375385472176	-1.90250678862882	0.0571049322015474	FALSE	FALSE	Female higher
FGD3	9	FALSE	929.440171124442	-0.337768047217355	0.177553273899851	-1.9023476154423	0.0571257245873688	FALSE	FALSE	Female higher
CORO2B	15	FALSE	347.064043384011	-0.690812805565945	0.363187103544751	-1.90208517544683	0.0571600202027497	FALSE	FALSE	Female higher
MAU2	19	FALSE	3386.56854901615	-0.229722023052435	0.120796054019285	-1.90173449718614	0.0572058735093968	FALSE	FALSE	Female higher
DDX11L2	2	FALSE	93.6803554719215	-0.460836186321686	0.24236702900542	-1.90139800868451	0.0572499001769277	FALSE	FALSE	Female higher
CAPN15	16	FALSE	1572.53212145073	-0.229593000383116	0.120767249257613	-1.901119730676	0.0572863317815078	FALSE	FALSE	Female higher
TJAP1	6	FALSE	1616.22588459429	-0.299954162884785	0.15777937544482	-1.90109868313991	0.0572890880672889	FALSE	FALSE	Female higher
RNF213-AS1	17	FALSE	444.57083247354	-0.315859591420794	0.166187253896821	-1.9006246508947	0.0573511943081289	FALSE	FALSE	Female higher
COPS5	8	FALSE	1057.19592524258	0.170349146408401	0.089680210889604	1.89951768309399	0.0574964438738871	FALSE	FALSE	Male higher
TRABD	22	FALSE	1966.37482378599	-0.262585934190081	0.138245407907405	-1.89941885350693	0.0575094265494719	FALSE	FALSE	Female higher
CTAGE12P	9	FALSE	104.514627240785	-0.22771577172433	0.119902745014366	-1.8991706294718	0.0575420450654635	FALSE	FALSE	Female higher
POGZ	1	FALSE	4582.18252354561	-0.196241150658944	0.103331221228022	-1.89914672764679	0.0575451867578166	FALSE	FALSE	Female higher
CERS5	12	FALSE	985.039689845651	-0.161313167441363	0.084944008740131	-1.89905291537239	0.0575575189647111	FALSE	FALSE	Female higher
WIPF2	17	FALSE	1310.73711341668	-0.10631110853629	0.0559941945055783	-1.89860948041139	0.0576158409921571	FALSE	FALSE	Female higher
ANKRD55	5	FALSE	246.834989713862	-0.601277221043876	0.316700705943208	-1.89856609019274	0.0576215504547216	FALSE	FALSE	Female higher
ATP5F1CP1	14	FALSE	1039.08648338933	0.320173152417386	0.168642649093917	1.89853014132316	0.0576262811103945	FALSE	FALSE	Male higher
RPL37AP1	20	FALSE	10153.0040182976	0.511832931472905	0.269608881889827	1.89842755878517	0.0576397821325746	FALSE	FALSE	Male higher
PPP6C	9	FALSE	687.808883244046	0.204549609281831	0.107761008204691	1.89817831783172	0.0576725960174244	FALSE	FALSE	Male higher
SARS1	1	FALSE	2968.1799241669	0.119579724319669	0.0630014761878199	1.89804638804301	0.0576899715540244	FALSE	FALSE	Male higher
LGALS4	19	FALSE	63.2621900276526	-0.529356691550987	0.278906471035037	-1.89797206779217	0.0576997616631479	FALSE	FALSE	Female higher
CDK11A	1	FALSE	545.895822503779	-0.365475177827509	0.192653838965845	-1.89705629428076	0.0578205087033469	FALSE	FALSE	Female higher
FPGS	9	FALSE	968.808479803675	-0.245285350337445	0.129298398501439	-1.89704863463343	0.0578215195321214	FALSE	FALSE	Female higher
SDCBPP2	8	FALSE	889.229370447811	0.378047069300812	0.199311138718538	1.89676839805065	0.0578585119097396	FALSE	FALSE	Male higher
SNRPE	1	FALSE	51.3815813093989	0.226355331189436	0.119344895147037	1.89664862422944	0.0578743285442255	FALSE	FALSE	Male higher
COX6B1	19	FALSE	1497.88527949647	0.348631484468962	0.183823653666274	1.89655399354586	0.0578868274632203	FALSE	FALSE	Male higher
PAICSP4	8	FALSE	1081.28078778264	0.346734174408444	0.18283330803437	1.8964497122333	0.0579006036455836	FALSE	FALSE	Male higher
MSMO1	4	FALSE	493.055862047702	0.395643526226779	0.208633073958156	1.89636052769912	0.0579123876151867	FALSE	FALSE	Male higher
HSBP1	16	FALSE	445.787984506549	0.231093947871852	0.121870392257512	1.89622716060148	0.0579300131543007	FALSE	FALSE	Male higher
EIF3K	19	FALSE	2247.34091933428	0.23217084793962	0.122480174801474	1.89557900546714	0.0580157355840324	FALSE	FALSE	Male higher
ZNF222	19	FALSE	76.0514995093864	-0.224921952589004	0.11869007632501	-1.89503587455027	0.0580876490779445	FALSE	FALSE	Female higher
REC8	14	FALSE	810.126652623524	-0.494264866393664	0.260864106393681	-1.89472163582271	0.0581292898125537	FALSE	FALSE	Female higher
CCDC61	19	FALSE	433.813884360548	-0.268456151989902	0.141701900219032	-1.89451342272011	0.0581568944269725	FALSE	FALSE	Female higher
PLEKHM3	2	FALSE	810.534273691929	-0.146558927373445	0.0773818844141518	-1.89396947984691	0.0582290610439492	FALSE	FALSE	Female higher
SLC25A28	10	FALSE	1294.58222097282	-0.188920605553332	0.099823077225632	-1.89255441531131	0.0584171507255995	FALSE	FALSE	Female higher
LNPEP	5	FALSE	3204.59607983972	-0.298714383285471	0.15785340373304	-1.89235313411837	0.0584439458757685	FALSE	FALSE	Female higher
PITRM1	10	FALSE	2388.43481098147	-0.159970784707595	0.084536216165044	-1.8923343386375	0.0584464485070743	FALSE	FALSE	Female higher
KATNA1	6	FALSE	426.352995320909	0.122655602829936	0.0648190184942137	1.89227800234101	0.058453950257261	FALSE	FALSE	Male higher
RNF166	16	FALSE	454.867410882848	-0.275800054570971	0.145772814888089	-1.89198551720844	0.0584929104799636	FALSE	FALSE	Female higher
ADCY3	2	FALSE	3456.02721733245	-0.265835681467101	0.140507258895967	-1.89197115904118	0.0584948236021466	FALSE	FALSE	Female higher
TMEM216	11	FALSE	66.6029078516783	0.3355246391605	0.177343137427753	1.89195163696248	0.0584974248616384	FALSE	FALSE	Male higher
SCD	10	FALSE	1094.47869658063	0.440087527983742	0.232618509786668	1.89188525189737	0.0585062711949296	FALSE	FALSE	Male higher
KRT8P12	3	FALSE	40.8571542351664	-0.320776825311868	0.169579064135649	-1.89160629554645	0.0585434564733217	FALSE	FALSE	Female higher
MRPS10	6	FALSE	157.723248327409	0.227653803749746	0.120351541833971	1.89157363736812	0.058547811138199	FALSE	FALSE	Male higher
LINC01588	14	FALSE	86.179439690738	-0.305801209210634	0.16169691640779	-1.89120000556734	0.0585976506176854	FALSE	FALSE	Female higher
CRTC2	1	FALSE	1710.72987947967	-0.18496607157753	0.0978179914418042	-1.89092076877875	0.0586349215634144	FALSE	FALSE	Female higher
MELTF	3	FALSE	254.244497655459	-0.49075398142357	0.259544479025216	-1.89082805100197	0.0586473013601986	FALSE	FALSE	Female higher
RPS11	19	FALSE	6914.38129525181	0.341204945225943	0.180473696389945	1.890607617903	0.0586767425860106	FALSE	FALSE	Male higher
ADAMTS13	9	FALSE	720.367384084515	-0.389125223503538	0.205835056520605	-1.89047108923637	0.0586949836210786	FALSE	FALSE	Female higher
CLIC5	6	FALSE	268.603452019302	-0.671065031504929	0.354978052347796	-1.89044090773094	0.0586990166836881	FALSE	FALSE	Female higher
ADAMTSL4-AS2	1	FALSE	102.670984343176	-0.377228725330071	0.199548043896551	-1.89041555088173	0.0587024052200674	FALSE	FALSE	Female higher
PARP1P1	13	FALSE	3496.2007216365	0.340199923132342	0.179963344214668	1.89038453701181	0.0587065499474054	FALSE	FALSE	Male higher
VPS9D1-AS1	16	FALSE	129.212898953925	-0.400151678737334	0.211678106319233	-1.89037820535801	0.0587073961463809	FALSE	FALSE	Female higher
FAM83G		FALSE	406.717353234481	-0.50883112641061	0.269227052690013	-1.88997027351659	0.0587619358772361	FALSE	FALSE	Female higher
SEC23A	14	FALSE	2122.23320512199	-0.165796749249897	0.0877403780635686	-1.88962884488343	0.0588076165891277	FALSE	FALSE	Female higher
ANP32A	15	FALSE	1136.76326549581	0.192390860021879	0.101834713597124	1.8892463407224	0.058858827928836	FALSE	FALSE	Male higher
H2BP1	1	FALSE	926.393626111858	0.366487732698019	0.19399120154395	1.88919770474739	0.0588653421796222	FALSE	FALSE	Male higher
ZNF367	9	FALSE	214.041287131125	0.269290225158192	0.142554013420071	1.88903994140566	0.05888647695401	FALSE	FALSE	Male higher
ADORA1	1	FALSE	71.8005984170481	-0.394689238019695	0.208937537706792	-1.88902981413313	0.0588878338697663	FALSE	FALSE	Female higher
FKBP4P6	9	FALSE	411.171939046262	0.291916722930092	0.154536929869085	1.88897710843219	0.0588948961306322	FALSE	FALSE	Male higher
AFAP1-AS1	4	FALSE	102.605594549131	-0.493719449587345	0.261373024486147	-1.88894569574648	0.0588991055843162	FALSE	FALSE	Female higher
ISCA1P1	5	FALSE	141.174453140268	0.332008733333786	0.175785514164462	1.8887149769529	0.05893003068761	FALSE	FALSE	Male higher
MSL1	17	FALSE	2734.00081064263	-0.272905938230407	0.144516915380848	-1.88840135088141	0.0589720901382897	FALSE	FALSE	Female higher
NDUFA13	19	FALSE	1086.9384841231	0.211733055129859	0.112133656289378	1.88822038035976	0.0589963708879766	FALSE	FALSE	Male higher
MTPN	7	FALSE	1223.43128033273	0.231942313771335	0.122847550804298	1.88804996316801	0.0590192432878244	FALSE	FALSE	Male higher
VPS52	6	FALSE	1955.66464272188	-0.156707110503365	0.0830235323823095	-1.88750232622909	0.0590927937580508	FALSE	FALSE	Female higher
HSPA6	1	FALSE	680.309123792137	-0.420941761936961	0.223059356912043	-1.8871289138655	0.0591429885802936	FALSE	FALSE	Female higher
POLE3	9	FALSE	623.983194567493	0.190978010265862	0.101205551630367	1.88703097003384	0.0591561602391199	FALSE	FALSE	Male higher
SEC62	3	FALSE	1934.68970095614	0.21720096496426	0.115114654565662	1.88682288787452	0.0591841515750957	FALSE	FALSE	Male higher
STON2	14	FALSE	1028.84865144288	-0.318411225799897	0.168816922683854	-1.88613333745095	0.0592769888927123	FALSE	FALSE	Female higher
IRF1-AS1		FALSE	159.581892633003	-0.376707733531806	0.199741260145788	-1.88597855674312	0.0592978443250715	FALSE	FALSE	Female higher
SON	21	FALSE	18139.2891930244	-0.0935094035375526	0.049588583958329	-1.88570425031962	0.0593348198265512	FALSE	FALSE	Female higher
SNRPGP2	18	FALSE	332.763704073744	0.373611854525451	0.198131019493237	1.88568077568593	0.0593379850097651	FALSE	FALSE	Male higher
MYL12A	18	FALSE	1560.16920714785	0.313076427532022	0.166029869603528	1.88566327420261	0.0593403448992582	FALSE	FALSE	Male higher
LLGL2	17	FALSE	2236.12498969598	-0.398378189250366	0.21128062970016	-1.88554052406852	0.0593568986423851	FALSE	FALSE	Female higher
FBXO32	8	FALSE	663.006786969259	-0.409100315832716	0.216991924860753	-1.88532506956303	0.0593859635061084	FALSE	FALSE	Female higher
PTP4A2P1	17	FALSE	670.056385800745	0.309401371199345	0.164135655722999	1.88503448465519	0.0594251821826471	FALSE	FALSE	Male higher
SCARF1	17	FALSE	668.257961262444	-0.228713707497624	0.121388666402077	-1.88414383547186	0.0595455221979404	FALSE	FALSE	Female higher
WDR11	10	FALSE	2804.43094826476	-0.112063634931178	0.0594911852315187	-1.88370150124032	0.0596053632631361	FALSE	FALSE	Female higher
CD274	9	FALSE	431.357250500423	-0.279430441964512	0.148344876008218	-1.88365415431694	0.059611771533558	FALSE	FALSE	Female higher
RAD52	12	FALSE	1108.66885027289	-0.369832051886055	0.196348965283921	-1.88354469477992	0.059626588756384	FALSE	FALSE	Female higher
SERPINI1	3	FALSE	87.1215642782789	0.641525690210633	0.340596826117237	1.88353396455261	0.0596280414408275	FALSE	FALSE	Male higher
DOCK6	19	FALSE	3679.85744524692	-0.334489906097043	0.177611745557814	-1.88326456139785	0.0596645235228792	FALSE	FALSE	Female higher
ATP8A2	13	FALSE	222.75310358738	-0.696557539733099	0.369909670381317	-1.88304766137923	0.0596939091795259	FALSE	FALSE	Female higher
UBA2	19	FALSE	1386.78040284746	0.11101192403536	0.0589578117358412	1.88290441532576	0.0597133227644387	FALSE	FALSE	Male higher
FIS1	7	FALSE	2284.05515528813	0.209445023394827	0.111268841000361	1.88233310881836	0.0597908018345246	FALSE	FALSE	Male higher
NTF4	19	FALSE	319.29921368157	-0.759827791154325	0.403681749961996	-1.88224459298905	0.0598028135731132	FALSE	FALSE	Female higher
EIF4G2	11	FALSE	24947.3840574236	0.189258825713645	0.100577126928106	1.88172829642401	0.0598729157274145	FALSE	FALSE	Male higher
PRR3	6	FALSE	241.950543655176	-0.23169168637295	0.123141822117327	-1.88150282649057	0.0599035511490522	FALSE	FALSE	Female higher
ZAP70	2	FALSE	150.733138550219	-0.475981121351948	0.252990715034923	-1.88141735275243	0.0599151681751181	FALSE	FALSE	Female higher
COQ8B	19	FALSE	975.326145172139	-0.20960520488693	0.111428251590742	-1.88107775088114	0.0599613430791924	FALSE	FALSE	Female higher
MRPS21P2	1	FALSE	156.549293575119	0.151211247547483	0.0803890108078888	1.88099400686547	0.0599727340997276	FALSE	FALSE	Male higher
MRPL35	2	FALSE	113.883683920254	0.22350863042496	0.118826358772189	1.88096843776443	0.059976212415142	FALSE	FALSE	Male higher
NCR3LG1	11	FALSE	48.5741047718621	-0.380417672577375	0.202249975332846	-1.88092815314966	0.0599816929079804	FALSE	FALSE	Female higher
STK38L	12	FALSE	759.483894786353	0.239980200451916	0.127590904707255	1.88085664101628	0.0599914227501598	FALSE	FALSE	Male higher
ABCD1	X	TRUE	2058.8634963123	-0.248579464044627	0.132165307494478	-1.88082234859563	0.0599960889938659	FALSE	FALSE	Female higher
NOP2	12	FALSE	101.590981778321	-0.269974276348412	0.14354584867464	-1.8807529360207	0.0600055350339617	FALSE	FALSE	Female higher
CROCCP3	1	FALSE	433.578757847312	-0.476566909522911	0.253395658377995	-1.8807224739897	0.0600096808619011	FALSE	FALSE	Female higher
PARK7P2	9	FALSE	142.994629336597	0.341585802647617	0.181637340991672	1.88059239792152	0.0600273866548738	FALSE	FALSE	Male higher
PCSK5	9	FALSE	2153.90843942399	-0.250813098640553	0.133386708502753	-1.88034551160227	0.0600610044281471	FALSE	FALSE	Female higher
ASS1P5	X	TRUE	196.193671136257	0.425927063387361	0.226538961677535	1.88014926983572	0.0600877372188518	FALSE	FALSE	Male higher
PITPNM3	17	FALSE	181.871329027367	-0.646242966167861	0.343743098847708	-1.88001728131907	0.0601057227392416	FALSE	FALSE	Female higher
CKS1BP3	5	FALSE	260.947823513817	0.346395333056497	0.18432036115257	1.87931127570746	0.0602020029677149	FALSE	FALSE	Male higher
WDR73	15	FALSE	256.685799432345	-0.188297078979771	0.100210857323073	-1.87900876222139	0.0602432968073354	FALSE	FALSE	Female higher
ANP32AP1	15	FALSE	1563.46365175726	0.212251036212015	0.112959544414717	1.87900046261485	0.0602444300550443	FALSE	FALSE	Male higher
GTF3C6P2	X	TRUE	183.436848040826	0.386841789208183	0.205893040130091	1.87884830377832	0.0602652093110851	FALSE	FALSE	Male higher
BTF3P13	4	FALSE	98.3898980039684	0.358187074543387	0.190644076152502	1.87882614436372	0.0602682359611987	FALSE	FALSE	Male higher
KCNV2	9	FALSE	185.318610814035	-0.259223044881521	0.137973560304103	-1.87878782217532	0.0602734705058937	FALSE	FALSE	Female higher
ACOX3	4	FALSE	1985.36752309591	-0.227233522041907	0.120948722439659	-1.87875917544539	0.0602773836963535	FALSE	FALSE	Female higher
DRP2	X	TRUE	87.7946587349382	-0.774968306214393	0.412545068392643	-1.8785058060052	0.0603120035491587	FALSE	FALSE	Female higher
FNDC5	1	FALSE	89.7389776359771	-0.360091994706732	0.191701958510643	-1.87839497052786	0.0603271530507596	FALSE	FALSE	Female higher
TTC39B	9	FALSE	324.156170654397	-0.240588751842345	0.128085359567452	-1.87834700745519	0.0603337098414347	FALSE	FALSE	Female higher
RPSAP9	9	FALSE	858.402725093877	0.428554029199305	0.22817201909043	1.87820588566322	0.0603530053187985	FALSE	FALSE	Male higher
UQCRFS1	19	FALSE	847.334985509706	0.315352616491272	0.167903677729501	1.87817575383498	0.0603571258838378	FALSE	FALSE	Male higher
HMGA1	6	FALSE	2521.47036560378	0.381854170730534	0.203311338872818	1.87817449261599	0.0603572983621901	FALSE	FALSE	Male higher
EXOC3	5	FALSE	3574.61743452735	-0.235960393409858	0.125650581784693	-1.87790927871855	0.0603935768394754	FALSE	FALSE	Female higher
DPM2	9	FALSE	296.708711788869	0.29549561510925	0.157365397786594	1.87776740799128	0.0604129906850157	FALSE	FALSE	Male higher
TLN2	15	FALSE	2168.60608751781	-0.342597821094419	0.182454204376953	-1.87771952016303	0.0604195449091903	FALSE	FALSE	Female higher
WWP1P1	3	FALSE	2083.43697688249	0.18971929985911	0.101040442164434	1.87765706280619	0.0604280940947397	FALSE	FALSE	Male higher
TELO2	16	FALSE	2981.82890269078	-0.263229729705519	0.140210855457092	-1.87738480624329	0.0604653723837472	FALSE	FALSE	Female higher
COMMD1	2	FALSE	943.141747883589	0.162243797032415	0.0864251170496398	1.8772759884054	0.0604802774207608	FALSE	FALSE	Male higher
DNAJC8P1	14	FALSE	593.594870488888	0.198764040939578	0.105879920551374	1.87725906767314	0.060482595367094	FALSE	FALSE	Male higher
ADAMTS3	4	FALSE	114.36721813925	-0.552953025182928	0.294616875035149	-1.87685455938991	0.0605380302880828	FALSE	FALSE	Female higher
QDPR	4	FALSE	514.424436210601	0.213560897480273	0.113789318661832	1.87680970403689	0.0605441799810557	FALSE	FALSE	Male higher
PPCS	1	FALSE	434.291231176162	0.308273381453851	0.164258448461313	1.87675814755097	0.0605512490424787	FALSE	FALSE	Male higher
MYPOP	19	FALSE	132.300584784776	-0.229274237830349	0.122176304163109	-1.87658514800268	0.0605749745182328	FALSE	FALSE	Female higher
BANF1	11	FALSE	877.101166515574	0.249918379637834	0.13318106368235	1.87653088755856	0.0605824174821303	FALSE	FALSE	Male higher
WBP1	2	FALSE	195.359798267377	-0.281455772191748	0.150009996629023	-1.87624677365864	0.0606214020685433	FALSE	FALSE	Female higher
CDK19	6	FALSE	777.610835772471	-0.21459300794551	0.114375772702252	-1.87621034486165	0.0606264021361425	FALSE	FALSE	Female higher
TRAFD1	12	FALSE	1529.69395688948	-0.100706997772283	0.0536836523215632	-1.87593417022097	0.0606643198550173	FALSE	FALSE	Female higher
RPS15P4	2	FALSE	6383.64134098095	0.374397474476951	0.199592622553045	1.87580818212582	0.060681624063447	FALSE	FALSE	Male higher
RRAD	16	FALSE	665.637706957332	0.805667035997696	0.429544401897619	1.87563155855009	0.0607058898382157	FALSE	FALSE	Male higher
RPL34P18	8	FALSE	931.523539193829	0.488268987043978	0.260343341703429	1.87548098541422	0.0607265829711684	FALSE	FALSE	Male higher
